485,418,142.59
486,410,139.86
487,382,130.31
488,383,130.65
489,444,151.46
490,528,180.11
491,442,150.78
492,427,145.66
493,381,129.97
494,374,127.58
495,415,141.57
496,367,125.19
497,413,140.89
498,427,145.66
499,430,146.68
500,400,136.45
501,400,136.45
502,382,130.31
503,414,141.23
504,389,132.70
505,379,129.29
506,435,148.39
507,410,139.86
508,413,140.89
509,440,150.10
510,459,156.58
511,439,149.75
512,426,145.32
513,419,142.93
514,367,125.19
515,386,131.67
516,451,153.85
517,425,144.98
518,415,141.57
519,406,138.50
520,463,157.94
521,395,134.74
522,432,147.37
523,399,136.11
524,444,151.46
525,418,142.59
526,426,145.32
527,439,149.75
528,431,147.03
529,378,128.95
530,415,141.57
531,432,147.37
532,381,129.97
533,416,141.91
534,464,158.28
535,356,121.44
536,412,140.54
537,454,154.87
538,405,138.16
539,435,148.39
540,430,146.68
541,441,150.44
542,400,136.45
543,422,143.96
544,429,146.34
545,403,137.47
546,445,151.80
547,449,153.17
548,432,147.37
549,454,154.87
550,448,152.82
551,460,156.92
552,433,147.71
553,434,148.05
554,412,140.54
555,433,147.71
556,422,143.96
557,438,149.41
558,441,150.44
559,406,138.50
560,464,158.28
561,398,135.77
562,448,152.82
563,456,155.55
564,408,139.18
565,415,141.57
566,464,158.28
567,422,143.96
568,421,143.61
569,467,159.31
570,402,137.13
571,450,153.51
572,435,148.39
573,446,152.14
574,429,146.34
575,432,147.37
576,449,153.17
577,396,135.09
578,419,142.93
579,436,148.73
580,404,137.81
581,477,162.72
582,479,163.40
583,466,158.96
584,400,136.45
585,418,142.59
586,442,150.78
587,476,162.38
588,423,144.30
589,495,168.86
590,422,143.96
591,445,151.80
592,428,146.00
593,453,154.53
594,452,154.19
595,425,144.98
596,438,149.41
597,445,151.80
598,470,160.33
599,434,148.05
600,435,148.39
601,460,156.92
602,462,157.60
603,469,159.99
604,415,141.57
605,430,146.68
606,470,160.33
607,450,153.51
608,445,151.80
609,433,147.71
610,462,157.60
611,406,138.50
612,444,151.46
613,475,162.03
614,419,142.93
615,469,159.99
616,464,158.28
617,466,158.96
618,469,159.99
619,427,145.66
620,473,161.35
621,475,162.03
622,462,157.60
623,434,148.05
624,376,128.26
625,475,162.03
626,446,152.14
627,463,157.94
628,455,155.21
629,463,157.94
630,426,145.32
631,448,152.82
632,451,153.85
633,464,158.28
634,467,159.31
635,492,167.83
636,484,165.10
637,446,152.14
638,477,162.72
639,409,139.52
640,452,154.19
641,469,159.99
642,449,153.17
643,450,153.51
644,432,147.37
645,444,151.46
646,466,158.96
647,469,159.99
648,476,162.38
649,478,163.06
650,454,154.87
651,475,162.03
652,428,146.00
653,442,150.78
654,425,144.98
655,413,140.89
656,444,151.46
657,438,149.41
658,456,155.55
659,447,152.48
660,473,161.35
661,434,148.05
662,426,145.32
663,450,153.51
664,464,158.28
665,407,138.84
666,482,164.42
667,499,170.22
668,430,146.68
669,469,159.99
670,505,172.27
671,464,158.28
672,467,159.31
673,486,165.79
674,448,152.82
675,479,163.40
676,469,159.99
677,500,170.56
678,497,169.54
679,504,171.93
680,495,168.86
681,503,171.59
682,430,146.68
683,496,169.20
684,450,153.51
685,457,155.89
686,457,155.89
687,528,180.11
688,510,173.97
689,434,148.05
690,461,157.26
691,462,157.60
692,448,152.82
693,497,169.54
694,439,149.75
695,526,179.43
696,471,160.67
697,487,166.13
698,460,156.92
699,460,156.92
700,487,166.13
701,480,163.74
702,453,154.53
703,467,159.31
704,448,152.82
705,478,163.06
706,496,169.20
707,511,174.32
708,469,159.99
709,496,169.20
710,486,165.79
711,487,166.13
712,457,155.89
713,452,154.19
714,494,168.52
715,496,169.20
716,476,162.38
717,502,171.25
718,464,158.28
719,464,158.28
720,455,155.21
721,450,153.51
722,468,159.65
723,527,179.77
724,511,174.32
725,467,159.31
726,494,168.52
727,499,170.22
728,448,152.82
729,471,160.67
730,502,171.25
731,470,160.33
732,456,155.55
733,511,174.32
734,468,159.65
735,473,161.35
736,468,159.65
737,496,169.20
738,476,162.38
739,477,162.72
740,462,157.60
741,419,142.93
742,498,169.88
743,475,162.03
744,534,182.16
745,511,174.32
746,444,151.46
747,458,156.24
748,480,163.74
749,439,149.75
750,480,163.74
751,479,163.40
752,496,169.20
753,476,162.38
754,507,172.95
755,486,165.79
756,448,152.82
757,525,179.09
758,528,180.11
759,491,167.49
760,495,168.86
761,496,169.20
762,496,169.20
763,483,164.76
764,452,154.19
765,464,158.28
766,482,164.42
767,511,174.32
768,490,167.15
769,447,152.48
770,449,153.17
771,464,158.28
772,456,155.55
773,464,158.28
774,528,180.11
775,455,155.21
776,482,164.42
777,461,157.26
778,480,163.74
779,467,159.31
780,501,170.90
781,471,160.67
782,482,164.42
783,464,158.28
784,478,163.06
785,459,156.58
786,511,174.32
787,467,159.31
788,458,156.24
789,462,157.60
790,511,174.32
791,546,186.25
792,489,166.81
